Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	Prime	-0.710356997453548	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	0.413519843746969	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.667970803448802	Attributive	Prime	1.44098834995009	HumanPropensity	NegativeEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	0.804382221942328	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.475721401280679	Attributive	NoPrime	0.206004100015858	HumanPropensity	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.667970803448802	Predicative	NoPrime	-0.651084720906712	HumanPropensity	NonEmotional	other
good	OTHER	Woman	20-29	NoUniversity	OTHER	2.45080164998564	Predicative	Prime	-1.22709041023302	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	0.515343075284187	Value	PositiveEmotional	other
nice	OTHER	Woman	20-29	NoUniversity	OTHER	0.109584115467313	Attributive	NoPrime	0.12333007072103	Value	NonEmotional	other
good	OTHER	Woman	20-29	NoUniversity	OTHER	2.45080164998564	Predicative	NoPrime	-0.118728167976872	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.475721401280679	Attributive	Prime	-0.896575150015661	HumanPropensity	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-0.640040020208436	Value	PositiveEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.151024054229565	Attributive	NoPrime	1.44098834995009	Position	NonEmotional	other
good	OTHER	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
funny	PAKEHA	Man	20-29	University	ENGLISH	-0.415317125000629	Attributive	NoPrime	1.18787468548736	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.586798732922847	Predicative	NoPrime	1.44098834995009	Value	NonEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Predicative	NoPrime	0.608183093762885	Value	NonEmotional	very
bad	PAKEHA	Man	20-29	University	ENGLISH	-0.275173039866755	Predicative	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
big	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.190756185993269	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.60217288353003	Attributive	NoPrime	-0.0817472637984494	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.578817046832266	Predicative	NoPrime	-0.279576067780293	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.50989625257141	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.629521829509907	Attributive	NoPrime	-1.08045666602779	Position	NonEmotional	other
nice	PAKEHA	Man	20-29	University	ENGLISH	-0.205100997299819	Attributive	Prime	-0.608200355294358	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.279193343990745	Attributive	NoPrime	-0.302015765037144	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.603886158568213	Attributive	NoPrime	-1.22709041023302	Other	NegativeEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	0.633886623870303	Value	NonEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.205100997299819	Predicative	Prime	0.0596542144853748	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.648889089399203	Attributive	Prime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	Prime	-1.22709041023302	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.578817046832266	Attributive	Prime	-0.232090501107127	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	1.06607460946704	Value	PositiveEmotional	other
nice	PAKEHA	Woman	30-39	University	ENGLISH	-0.267816835139321	Predicative	NoPrime	-0.665876410505809	Value	NonEmotional	very
good	MAORI	Man	30-39	NoUniversity	ENGLISH	1.34989099621762	Attributive	NoPrime	0.324029902145076	Value	PositiveEmotional	very
good	MAORI	Man	30-39	NoUniversity	ENGLISH	1.34989099621762	Attributive	NoPrime	-0.118414834813999	Value	PositiveEmotional	other
other	MAORI	Man	40-49	NoUniversity	ENGLISH	-0.557768239220309	Attributive	NoPrime	0.804381390577409	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	-0.321667154527275	Attributive	NoPrime	-0.969835506078624	Value	NonEmotional	other
interesting	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.470033146854967	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.595211004009796	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
interesting	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.470033146854967	Attributive	Prime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	-0.600699829595085	Predicative	NoPrime	1.44098834995009	Value	NonEmotional	other
good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	1.34989099621762	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.662617952072894	Attributive	NoPrime	0.258420063045339	Value	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.643359471551101	Attributive	NoPrime	-0.959612211181783	Value	NonEmotional	very
other	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	-0.579234034407697	Attributive	NoPrime	1.02865127127373	HumanPropensity	NonEmotional	other
good	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	1.25951347171666	Attributive	NoPrime	-0.158041754416329	Value	PositiveEmotional	other
nice	MAORI	Man	40-49	NoUniversity	ENGLISH	-0.285892340039511	Attributive	NoPrime	0.225993716126536	Value	NonEmotional	other
other	MAORI	Man	30-39	NoUniversity	ENGLISH	-0.633727965053382	Predicative	NoPrime	-0.123643646617029	Value	NegativeEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Attributive	Prime	-0.233966820058011	HumanPropensity	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.55261934915847	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	Prime	-0.0149970874147648	Value	PositiveEmotional	other
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Predicative	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	0.449271341484514	HumanPropensity	NonEmotional	other
bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.0829825598560295	Attributive	Prime	0.343522579983145	Value	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.643264289604535	Attributive	NoPrime	1.44098834995009	Other	NegativeEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.594966250432913	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.594966250432913	Attributive	Prime	-0.241049425833213	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.623946886925345	Attributive	NoPrime	0.868790640299101	Value	NonEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	Prime	-0.345554684781395	Value	NonEmotional	other
funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.159567767052248	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.59534244574553	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.55261934915847	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.289456817535858	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.63360558826494	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NegativeEmotional	other
funny	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.159567767052248	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.55261934915847	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.518444497867739	Attributive	NoPrime	1.25133203687039	Dimension	NegativeEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.55261934915847	Predicative	Prime	-0.279898058818334	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.50989625257141	Predicative	NoPrime	0.406346479093851	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.578255020100164	Predicative	NoPrime	-0.0680644619590852	Speed	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.279193343990745	Predicative	NoPrime	-0.139613622014831	Dimension	NonEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.63360558826494	Predicative	NoPrime	1.44098834995009	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.636470111609203	Attributive	NoPrime	0.90604605381866	Value	NonEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.665088150209956	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	30-39	NoUniversity	ENGLISH	-0.663315953014375	Attributive	NoPrime	-0.306460335242275	HumanPropensity	NonEmotional	other
good	PAKEHA	Man	30-39	NoUniversity	ENGLISH	2.05955852486416	Attributive	NoPrime	0.278829130206834	Value	PositiveEmotional	other
other	PAKEHA	Man	30-39	NoUniversity	ENGLISH	-0.636533566240247	Predicative	NoPrime	-0.592261099632055	PhysicalProperty	PositiveEmotional	other
good	OTHER	Man	30-39	NoUniversity	ENGLISH	2.05955852486416	Attributive	NoPrime	0.837325670210792	Value	PositiveEmotional	very
different	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.270509124485036	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.627609125631301	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	30-39	University	ENGLISH	-0.518177081922626	Attributive	NoPrime	-1.12177334598458	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	30-39	University	ENGLISH	-0.624100991029308	Attributive	NoPrime	-0.546462454190925	Speed	NonEmotional	other
interesting	PAKEHA	Woman	20-29	University	OTHER	-0.38172696281023	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
interesting	PAKEHA	Woman	20-29	University	OTHER	-0.38172696281023	Predicative	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	OTHER	-0.650883377803437	Predicative	Prime	1.44098834995009	HumanPropensity	NonEmotional	other
interesting	PAKEHA	Woman	20-29	University	OTHER	-0.38172696281023	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
nice	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	-0.0333989528329226	Value	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.622161092308826	Predicative	NoPrime	1.01672481980922	HumanPropensity	NonEmotional	very
other	PAKEHA	Woman	20-29	University	OTHER	-0.556893471806634	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	OTHER	-0.65942709062612	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	0.389769996131529	Value	PositiveEmotional	other
big	PAKEHA	Woman	20-29	University	OTHER	0.190756185993269	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.650779130909579	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
hard	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.330460153400487	Attributive	NoPrime	0.943244394559919	PhysicalProperty	NonEmotional	other
hard	PAKEHA	Woman	40-49	University	ENGLISH	-0.500532162018804	Attributive	NoPrime	0.897110708375121	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.600699829595085	Predicative	NoPrime	-0.945266901826697	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	University	OTHER	-0.63806554233259	Attributive	NoPrime	-0.612120500100932	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.55261934915847	Attributive	NoPrime	-0.786619750637644	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	OTHER	-0.633795952158071	Attributive	NoPrime	-0.562312743049085	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	OTHER	-0.646609255155273	Attributive	NoPrime	0.330449043355521	Dimension	NonEmotional	very
other	PAKEHA	Woman	20-29	University	OTHER	-0.663701213274284	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Predicative	Prime	-0.569792140961745	Value	PositiveEmotional	very
other	PAKEHA	Woman	20-29	University	OTHER	-0.663701213274284	Predicative	NoPrime	-0.00230904098493011	Value	PositiveEmotional	very
other	PAKEHA	Woman	20-29	University	OTHER	-0.646609255155273	Predicative	NoPrime	-0.201596461945241	PhysicalProperty	NonEmotional	other
big	PAKEHA	Woman	20-29	University	OTHER	0.190756185993269	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	University	OTHER	-0.63806554233259	Attributive	NoPrime	1.07841170660093	PhysicalProperty	NegativeEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.08391150576404	Attributive	NoPrime	1.624743010927	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.08391150576404	Predicative	Prime	-0.500035380541719	Value	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.205100997299819	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.637208904813498	Attributive	Prime	-0.00555003161413834	HumanPropensity	NegativeEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.08391150576404	Attributive	NoPrime	-0.387863775715516	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.604624951772508	Predicative	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.65292299094413	Predicative	NoPrime	0.264035356483244	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.63806554233259	Predicative	NoPrime	1.06604555624784	PhysicalProperty	NonEmotional	other
nice	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.245454077953022	Attributive	NoPrime	0.0717096669270515	Value	NonEmotional	very
nice	PAKEHA	Man	20-29	University	ENGLISH	0.109584115467313	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	very
hard	PAKEHA	Woman	20-29	University	ENGLISH	-0.330460153400487	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	University	ENGLISH	0.109584115467313	Attributive	NoPrime	-0.00333894414237404	Value	NonEmotional	very
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.599616568393694	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.279193343990745	Predicative	NoPrime	1.44774376417697	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.625247706861743	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.279193343990745	Attributive	NoPrime	0.12998474170394	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	0.318925475754449	Attributive	NoPrime	1.44098834995009	Position	NonEmotional	other
interesting	PAKEHA	Woman	20-29	University	ENGLISH	-0.38172696281023	Attributive	Prime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.646609255155273	Attributive	NoPrime	0.341672750421953	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.556893471806634	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.646609255155273	Predicative	NoPrime	-1.22709041023302	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.63806554233259	Predicative	NoPrime	0.818775429814164	HumanPropensity	NegativeEmotional	other
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	0.773332807415109	Value	PositiveEmotional	other
bad	PAKEHA	Man	20-29	University	ENGLISH	-0.116849202938834	Attributive	NoPrime	0.743976554229114	Value	NegativeEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.629521829509907	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	other
nice	PAKEHA	Man	20-29	University	ENGLISH	0.109584115467313	Attributive	NoPrime	0.640413263535326	Value	NonEmotional	very
other	PAKEHA	Man	20-29	University	ENGLISH	-0.48853470427788	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.548349758983951	Attributive	NoPrime	-0.318867260872526	HumanPropensity	NegativeEmotional	very
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	very
other	PAKEHA	Man	20-29	University	ENGLISH	-0.46717315598435	Predicative	Prime	-0.148036951280727	Color	PositiveEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.660564741511262	Predicative	NoPrime	-0.724291392766295	PhysicalProperty	NegativeEmotional	other
other	PAKEHA	Man	20-29	University	ENGLISH	-0.286848691978814	Predicative	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.660564741511262	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	0.0242271520725972	Value	PositiveEmotional	other
nice	PAKEHA	Man	20-29	University	ENGLISH	0.109584115467313	Attributive	NoPrime	0.326736277600995	Value	NonEmotional	very
good	PAKEHA	Woman	20-29	University	ENGLISH	2.08391150576404	Predicative	NoPrime	0.890014644059147	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	0.148806940639614	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.567136862246562	Predicative	Prime	0.0107718341421975	Difficulty	NonEmotional	other
good	PAKEHA	Man	20-29	University	ENGLISH	2.45080164998564	Attributive	Prime	-0.15047336397506	Value	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	University	ENGLISH	-0.205100997299819	Predicative	Prime	-1.22709041023302	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.648889089399203	Attributive	Prime	1.51213323620844	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.665808813519667	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.575712302384766	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.588584527539365	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Attributive	NoPrime	-0.0671734281339374	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	0.0549587430858952	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Attributive	NoPrime	1.41299766837959	Value	PositiveEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.620760557952217	Predicative	NoPrime	1.04083288531709	HumanPropensity	NonEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Attributive	Prime	-0.61889732321293	Value	PositiveEmotional	other
good	PAKEHA	Woman	40-49	University	ENGLISH	0.936610984229361	Attributive	NoPrime	-0.665296450041637	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.627196670529516	Attributive	NoPrime	0.1692836864078	Position	NonEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.614324445374917	Predicative	NoPrime	0.307976165489219	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.524227934240016	Attributive	NoPrime	-0.14586059615559	Value	NegativeEmotional	other
good	PAKEHA	Man	40-49	NoUniversity	ENGLISH	1.25951347171666	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	very
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.575712302384766	Attributive	NoPrime	-0.594416097921024	Position	NonEmotional	very
bad	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.500532162018804	Attributive	NoPrime	0.842003717544067	Value	NegativeEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.565437184629317	Predicative	NoPrime	1.6886830885377	PhysicalProperty	NonEmotional	very
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.582524610274683	Predicative	NoPrime	-1.22709041023302	Position	NonEmotional	other
hard	OTHER	Woman	20-29	NoUniversity	OTHER	-0.330460153400487	Attributive	NoPrime	0.161825006649443	PhysicalProperty	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.180929315345778	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	Prime	0.168105067092458	HumanPropensity	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.642339664980754	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.642339664980754	Predicative	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	OTHER	Woman	20-29	NoUniversity	OTHER	-0.642339664980754	Predicative	Prime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.257831795697215	Predicative	NoPrime	-1.22709041023302	Other	NonEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.257831795697215	Attributive	NoPrime	0.591708978180098	Other	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Predicative	NoPrime	0.777658641028221	Value	PositiveEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	Prime	1.44098834995009	Value	PositiveEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	Prime	0.683269548852565	Value	PositiveEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.492808826926044	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	Prime	1.44098834995009	Value	PositiveEmotional	very
interesting	PAKEHA	Man	40-49	University	ENGLISH	-0.414827617846863	Attributive	Prime	1.44098834995009	Value	PositiveEmotional	very
nice	PAKEHA	Man	40-49	University	ENGLISH	-0.286118963721811	Attributive	NoPrime	1.01131239359855	Value	NonEmotional	other
other	PAKEHA	Man	40-49	University	ENGLISH	-0.627196670529516	Attributive	NoPrime	-1.22709041023302	Position	NonEmotional	very
other	PAKEHA	Man	40-49	University	ENGLISH	-0.575712302384766	Attributive	NoPrime	-1.22709041023302	Position	NonEmotional	very
other	PAKEHA	Man	40-49	University	ENGLISH	-0.324731106711962	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
other	PAKEHA	Man	50-59	NoUniversity	ENGLISH	-0.633931926367451	Predicative	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Man	50-59	University	ENGLISH	-0.66046502709105	Predicative	NoPrime	-1.06329070030466	HumanPropensity	NonEmotional	very
good	PAKEHA	Man	50-59	University	ENGLISH	1.0945722232656	Attributive	NoPrime	0.521557869710603	Value	PositiveEmotional	other
other	PAKEHA	Man	50-59	University	ENGLISH	-0.66046502709105	Predicative	NoPrime	1.42926974425947	HumanPropensity	PositiveEmotional	other
good	PAKEHA	Man	50-59	University	ENGLISH	1.0945722232656	Attributive	Prime	0.243299704984468	Value	PositiveEmotional	other
good	PAKEHA	Man	50-59	University	ENGLISH	1.0945722232656	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
